"Date_Time","Year","Month","Day_Type","Holiday","FasciaAEEG","Total_Power","DIMAT","Refrigeration_unit2","Data_centre","Bar_Ambrogio","Canteen","Rectory","Print_shop","Allocated","Not_allocated"
2019-12-07 03:00:00,2019,"Dec","Sat","No","F3",122,4,2.4,29.2,4.4,9.6,13.2,0.4,63.2,58.8
2019-12-07 03:15:00,2019,"Dec","Sat","No","F3",119.6,4,2.4,28.8,4,9.6,13.2,0.4,62.4,57.2
2019-12-07 03:30:00,2019,"Dec","Sat","No","F3",124,4.4,2.4,29.2,4,11.6,13.2,0.8,65.6,58.4
2019-12-07 03:45:00,2019,"Dec","Sat","No","F3",124.4,4,2.4,29.2,4,10,12.8,0.4,62.8,61.6
2019-12-07 04:00:00,2019,"Dec","Sat","No","F3",121.2,4.4,2.4,28,4.8,10,13.2,0.4,63.2,58
2019-12-07 04:15:00,2019,"Dec","Sat","No","F3",121.6,4,2.4,29.2,3.6,8.8,12.8,0.4,61.2,60.4
2019-12-07 04:30:00,2019,"Dec","Sat","No","F3",121.2,4.4,2.4,28.4,3.6,9.2,13.6,0,61.6,59.6
2019-12-07 04:45:00,2019,"Dec","Sat","No","F3",124,4,2.4,29.2,4.4,11.2,12.8,0.4,64.4,59.6
2019-12-07 05:00:00,2019,"Dec","Sat","No","F3",126.8,4,2.4,29.2,3.6,18.4,13.2,0.4,71.2,55.6
2019-12-07 05:15:00,2019,"Dec","Sat","No","F3",132.4,4.4,2.4,28.8,4,20.8,12.8,0.4,73.6,58.8
2019-12-07 05:30:00,2019,"Dec","Sat","No","F3",130,4,2.4,28.8,3.2,20.4,12.8,0.4,72,58
2019-12-07 05:45:00,2019,"Dec","Sat","No","F3",135.6,4,2.4,29.2,4.4,20.8,13.2,0.4,74.4,61.2
2019-12-07 06:00:00,2019,"Dec","Sat","No","F3",133.2,4.4,2.4,28.4,3.6,20.8,13.2,0.4,73.2,60
2019-12-07 06:15:00,2019,"Dec","Sat","No","F3",183.2,4,35.6,29.6,3.6,13.2,14.4,0.4,100.8,82.4
2019-12-07 06:30:00,2019,"Dec","Sat","No","F3",193.2,4,42,28.4,4,11.2,13.6,0.4,103.6,89.6
2019-12-07 06:45:00,2019,"Dec","Sat","No","F3",197.6,4,42.4,29.2,4,10.4,14.4,0.4,104.8,92.8
2019-12-07 07:00:00,2019,"Dec","Sat","No","F2",195.2,4.4,41.6,29.2,3.2,11.2,13.2,0.4,103.2,92
2019-12-07 07:15:00,2019,"Dec","Sat","No","F2",256,4,43.6,28.8,4,12,13.2,1.6,107.2,148.8
2019-12-07 07:30:00,2019,"Dec","Sat","No","F2",272.8,4,44.8,29.2,4,11.6,12.8,2,108.4,164.4
2019-12-07 07:45:00,2019,"Dec","Sat","No","F2",271.2,4,43.2,28.4,4,11.2,12,2,104.8,166.4
2019-12-07 08:00:00,2019,"Dec","Sat","No","F2",286.4,4.4,44,29.2,3.2,11.2,12,1.6,105.6,180.8
2019-12-07 08:15:00,2019,"Dec","Sat","No","F2",305.2,4,44,29.6,3.6,11.2,12,2,106.4,198.8
2019-12-07 08:30:00,2019,"Dec","Sat","No","F2",300.8,4.4,42.4,28.4,5.2,10.4,12.8,1.6,105.2,195.6
2019-12-07 08:45:00,2019,"Dec","Sat","No","F2",308,4,42.8,29.6,4,12,14.4,2,108.8,199.2
2019-12-07 09:00:00,2019,"Dec","Sat","No","F2",291.2,4,42,28.4,4.4,10.4,13.6,1.6,104.4,186.8
2019-12-07 09:15:00,2019,"Dec","Sat","No","F2",296.8,4.4,42,29.2,4.8,10.8,12,2,105.2,191.6
2019-12-07 09:30:00,2019,"Dec","Sat","No","F2",298.4,4.4,42.8,29.2,4.8,11.2,12.8,1.6,106.8,191.6
2019-12-07 09:45:00,2019,"Dec","Sat","No","F2",290.4,4,41.2,28.4,4.8,10.8,11.6,2,102.8,187.6
2019-12-07 10:00:00,2019,"Dec","Sat","No","F2",298.4,4.4,42,29.6,4.4,10.4,12.8,1.6,105.2,193.2
2019-12-07 10:15:00,2019,"Dec","Sat","No","F2",287.2,4.4,40.8,28.4,4.8,10,14,2.4,104.8,182.4
2019-12-07 10:30:00,2019,"Dec","Sat","No","F2",293.6,4.4,41.6,29.2,4.8,10.8,14.8,1.6,107.2,186.4
2019-12-07 10:45:00,2019,"Dec","Sat","No","F2",292,4.4,41.2,29.2,4.8,11.2,13.2,2,106,186
2019-12-07 11:00:00,2019,"Dec","Sat","No","F2",285.2,4.4,39.6,28.8,5.6,11.6,11.6,1.6,103.2,182
2019-12-07 11:15:00,2019,"Dec","Sat","No","F2",292.4,4.4,40.8,29.2,5.6,12,12.4,2,106.4,186
2019-12-07 11:30:00,2019,"Dec","Sat","No","F2",288.4,4.4,40.8,28.4,4.8,10.8,11.6,1.6,102.4,186
2019-12-07 11:45:00,2019,"Dec","Sat","No","F2",284,4,38.8,29.2,5.2,11.2,10.4,2,100.8,183.2
2019-12-07 12:00:00,2019,"Dec","Sat","No","F2",292.4,4.4,40.4,29.2,5.6,12,11.2,1.6,104.4,188
2019-12-07 12:15:00,2019,"Dec","Sat","No","F2",282.4,4.4,37.2,28.4,5.6,10.8,13.6,2,102,180.4
2019-12-07 12:30:00,2019,"Dec","Sat","No","F2",284.4,4.4,37.6,29.2,4.8,10.4,12.8,1.6,100.8,183.6
2019-12-07 12:45:00,2019,"Dec","Sat","No","F2",278,4,38,29.6,5.2,10.8,13.2,2,102.8,175.2
2019-12-07 13:00:00,2019,"Dec","Sat","No","F2",265.6,4.4,36.8,28.4,4.8,10.4,13.2,1.6,99.6,166
2019-12-07 13:15:00,2019,"Dec","Sat","No","F2",218.8,4.4,31.2,29.2,5.2,10.8,12.8,2,95.6,123.2
2019-12-07 13:30:00,2019,"Dec","Sat","No","F2",209.2,4,30,28.4,4.8,11.2,11.2,1.6,91.2,118
2019-12-07 13:45:00,2019,"Dec","Sat","No","F2",216.4,4.4,30.8,29.2,4.8,11.2,11.2,2,93.6,122.8
2019-12-07 14:00:00,2019,"Dec","Sat","No","F2",194.4,4.4,30,28.8,4,11.6,11.6,2,92.4,102
2019-12-07 14:15:00,2019,"Dec","Sat","No","F2",131.2,4.4,9.2,28.4,4,10.8,10.8,0.4,68,63.2
2019-12-07 14:30:00,2019,"Dec","Sat","No","F2",130.4,4.4,8.4,29.2,3.2,11.6,11.6,0.4,68.8,61.6
2019-12-07 14:45:00,2019,"Dec","Sat","No","F2",128.4,4,8.8,28.4,4.4,10.8,10.8,0.4,67.6,60.8
2019-12-07 15:00:00,2019,"Dec","Sat","No","F2",136.4,4.4,8.8,29.2,3.6,11.6,10.4,0.4,68.4,68
2019-12-07 15:15:00,2019,"Dec","Sat","No","F2",122.4,4,2.4,29.2,4,11.6,10,0.4,61.6,60.8
2019-12-07 15:30:00,2019,"Dec","Sat","No","F2",118,4,2.4,28,3.6,11.2,9.6,0.4,59.2,58.8
2019-12-07 15:45:00,2019,"Dec","Sat","No","F2",118.8,4,2.4,29.2,4,10.8,10,0,60.4,58.4
2019-12-07 16:00:00,2019,"Dec","Sat","No","F2",115.2,3.2,2.4,28.4,3.6,11.6,10.4,0.4,60,55.2
2019-12-07 16:15:00,2019,"Dec","Sat","No","F2",118.8,3.2,2.8,29.2,4,12.4,10.4,0.4,62.4,56.4
2019-12-07 16:30:00,2019,"Dec","Sat","No","F2",118,3.6,2.4,29.2,4,11.2,10.8,0.4,61.6,56.4
2019-12-07 16:45:00,2019,"Dec","Sat","No","F2",116.8,3.2,2.4,28,4,10.4,10,0.4,58.4,58.4
2019-12-07 17:00:00,2019,"Dec","Sat","No","F2",120.4,3.6,2.4,29.2,3.6,11.2,10.8,0.4,61.2,59.2
2019-12-07 17:15:00,2019,"Dec","Sat","No","F2",121.6,3.2,2.4,28.4,4.4,11.6,11.2,0.8,62,59.6
2019-12-07 17:30:00,2019,"Dec","Sat","No","F2",122.4,3.6,2.4,29.2,4,10.8,11.2,0,61.2,61.2
2019-12-07 17:45:00,2019,"Dec","Sat","No","F2",122,3.6,2.4,29.2,4,10.8,10.8,0.4,61.2,60.8
2019-12-07 18:00:00,2019,"Dec","Sat","No","F2",120,3.6,2.4,28.4,3.6,10.8,11.2,0.4,60.4,59.6
2019-12-07 18:15:00,2019,"Dec","Sat","No","F2",124,3.6,2.4,29.2,4,10.8,10.8,0.4,61.2,62.8
2019-12-07 18:30:00,2019,"Dec","Sat","No","F2",120,3.6,2.4,28.4,4,10.4,10.8,0.4,60,60
2019-12-07 18:45:00,2019,"Dec","Sat","No","F2",122.4,3.2,2.4,29.2,4,10.8,10.4,0.4,60.4,62
2019-12-07 19:00:00,2019,"Dec","Sat","No","F2",123.6,3.6,2.4,28.8,4,10.4,11.2,0.4,60.8,62.8
2019-12-07 19:15:00,2019,"Dec","Sat","No","F2",125.6,3.6,2.4,28.4,4,12.8,10.4,0.4,62,63.6
2019-12-07 19:30:00,2019,"Dec","Sat","No","F2",126.4,3.6,2.4,29.2,4,12,10.8,0,62,64.4
2019-12-07 19:45:00,2019,"Dec","Sat","No","F2",126,3.2,2.4,29.2,4,11.2,11.6,0.4,62,64
2019-12-07 20:00:00,2019,"Dec","Sat","No","F2",122.8,3.2,2,28.4,4,10.8,12.4,0.4,61.2,61.6
2019-12-07 20:15:00,2019,"Dec","Sat","No","F2",124,3.2,2.4,29.2,4,11.2,12.8,0.4,63.2,60.8
2019-12-07 20:30:00,2019,"Dec","Sat","No","F2",124.4,3.2,2.4,28.4,4,12,12.4,0.4,62.8,61.6
2019-12-07 20:45:00,2019,"Dec","Sat","No","F2",123.2,3.2,2.4,29.2,4,11.2,12.4,0.4,62.8,60.4
2019-12-07 21:00:00,2019,"Dec","Sat","No","F2",120.4,3.2,2.4,28.8,3.6,10.8,11.6,0.4,60.8,59.6
2019-12-07 21:15:00,2019,"Dec","Sat","No","F2",119.6,3.2,2.4,28.8,4.4,11.6,12,0.4,62.8,56.8
2019-12-07 21:30:00,2019,"Dec","Sat","No","F2",121.2,3.2,2.4,28.8,4,11.6,12.8,0.4,63.2,58
2019-12-07 21:45:00,2019,"Dec","Sat","No","F2",116.8,3.2,2.4,28.4,4,9.6,12.4,0.4,60.4,56.4
2019-12-07 22:00:00,2019,"Dec","Sat","No","F2",118.4,3.2,2.4,29.2,3.6,10,13.2,0.4,62,56.4
2019-12-07 22:15:00,2019,"Dec","Sat","No","F2",119.6,3.2,2.4,29.2,3.6,9.2,12,0.4,60,59.6
2019-12-07 22:30:00,2019,"Dec","Sat","No","F2",120.4,3.2,2.4,28.4,4,10,12.4,0.4,60.8,59.6
2019-12-07 22:45:00,2019,"Dec","Sat","No","F2",122,3.2,2.4,29.2,3.6,9.2,12.8,0,60.4,61.6
2019-12-07 23:00:00,2019,"Dec","Sat","No","F3",119.2,2.8,2.4,28.4,3.2,9.6,12.4,0.4,59.2,60
2019-12-07 23:15:00,2019,"Dec","Sat","No","F3",118,3.2,2.4,29.2,4,10.4,12.4,0.4,62,56
2019-12-07 23:30:00,2019,"Dec","Sat","No","F3",116.4,3.2,2.4,28.8,4,9.6,12.4,0.4,60.8,55.6
2019-12-07 23:45:00,2019,"Dec","Sat","No","F3",113.6,3.2,2.4,28.4,4,10.4,12.4,0.4,61.2,52.4
2019-12-08 00:00:00,2019,"Dec","Sun","Yes","F3",113.6,2.8,2.4,28.8,3.2,9.2,12.8,0.4,59.6,54
2019-12-08 00:15:00,2019,"Dec","Sun","Yes","F3",110.8,3.2,2.4,28.4,3.6,8,12.4,0.4,58.4,52.4
2019-12-08 00:30:00,2019,"Dec","Sun","Yes","F3",114,3.2,2.4,29.2,4.4,10,12,0.4,61.6,52.4
2019-12-08 00:45:00,2019,"Dec","Sun","Yes","F3",113.2,3.2,2.4,29.6,3.6,19.6,12.4,0.4,71.2,42
2019-12-08 01:00:00,2019,"Dec","Sun","Yes","F3",109.6,3.2,2.4,28.4,3.6,18.8,12,0.4,68.8,40.8
2019-12-08 01:15:00,2019,"Dec","Sun","Yes","F3",115.2,2.8,2.4,29.2,4.4,18,12.8,0.4,70,45.2
2019-12-08 01:30:00,2019,"Dec","Sun","Yes","F3",110.8,3.2,2.4,28.8,3.2,19.2,12.4,0.4,69.6,41.2
2019-12-08 01:45:00,2019,"Dec","Sun","Yes","F3",114.8,3.2,2.4,29.2,4.4,20,12,0.4,71.6,43.2
2019-12-08 02:00:00,2019,"Dec","Sun","Yes","F3",111.6,3.2,2.4,29.2,3.2,19.2,12.4,0.4,70,41.6
2019-12-08 02:15:00,2019,"Dec","Sun","Yes","F3",110.4,3.2,2.4,28.4,4,17.2,12,0.4,67.6,42.8
2019-12-08 02:30:00,2019,"Dec","Sun","Yes","F3",114.8,3.2,2.4,29.2,4,19.2,12.4,0,70.4,44.4
2019-12-08 02:45:00,2019,"Dec","Sun","Yes","F3",115.2,2.8,2.4,29.2,4,19.2,12,0.4,70,45.2
2019-12-08 03:00:00,2019,"Dec","Sun","Yes","F3",110.4,3.2,2.4,28.4,3.2,20,12,0.4,69.6,40.8
2019-12-08 03:15:00,2019,"Dec","Sun","Yes","F3",114,3.2,2.4,29.2,4,19.6,12,0.4,70.8,43.2
2019-12-08 03:30:00,2019,"Dec","Sun","Yes","F3",108.4,3.2,2.4,28.8,3.6,18.4,12,0.8,69.2,39.2
2019-12-08 03:45:00,2019,"Dec","Sun","Yes","F3",114.4,3.2,2.4,29.6,3.6,19.6,12,0.4,70.8,43.6
2019-12-08 04:00:00,2019,"Dec","Sun","Yes","F3",110.8,3.2,2.4,29.6,2.8,19.2,12.4,0.4,70,40.8
2019-12-08 04:15:00,2019,"Dec","Sun","Yes","F3",110,2.8,2,28.8,4.4,18.4,11.2,0,67.6,42.4
2019-12-08 04:30:00,2019,"Dec","Sun","Yes","F3",112.8,3.2,2.4,29.6,3.2,19.2,12.4,0.4,70.4,42.4
2019-12-08 04:45:00,2019,"Dec","Sun","Yes","F3",110.8,3.2,2.4,28.8,3.2,18.4,12,0.4,68.4,42.4
2019-12-08 05:00:00,2019,"Dec","Sun","Yes","F3",116.4,3.2,2.4,29.6,4,20.8,12.4,0.4,72.8,43.6
2019-12-08 05:15:00,2019,"Dec","Sun","Yes","F3",125.6,3.2,2.4,29.6,3.6,19.2,12,0.4,70.4,55.2
2019-12-08 05:30:00,2019,"Dec","Sun","Yes","F3",120.4,2.8,2.4,28.8,3.6,19.6,11.6,0.4,69.2,51.2
2019-12-08 05:45:00,2019,"Dec","Sun","Yes","F3",122.8,3.2,2.4,29.6,3.6,20,12,0.4,71.2,51.6
2019-12-08 06:00:00,2019,"Dec","Sun","Yes","F3",121.6,3.2,2.4,28.8,4,20,12,0.4,70.8,50.8
2019-12-08 06:15:00,2019,"Dec","Sun","Yes","F3",122.4,3.2,2.4,29.6,4,20,12.4,0.4,72,50.4
2019-12-08 06:30:00,2019,"Dec","Sun","Yes","F3",120.4,2.8,2.4,29.6,3.6,18.8,12,0,69.2,51.2
2019-12-08 06:45:00,2019,"Dec","Sun","Yes","F3",120.4,3.2,2.4,28.8,4,19.2,12,0.8,70.4,50
2019-12-08 07:00:00,2019,"Dec","Sun","Yes","F3",125.2,3.2,2.4,29.2,4.4,19.6,12.4,0.4,71.6,53.6
2019-12-08 07:15:00,2019,"Dec","Sun","Yes","F3",122.8,2.8,2.4,28.8,4,20,12.4,0.4,70.8,52
2019-12-08 07:30:00,2019,"Dec","Sun","Yes","F3",124.4,3.2,2.4,29.6,3.6,18.8,12.8,0.4,70.8,53.6
2019-12-08 07:45:00,2019,"Dec","Sun","Yes","F3",125.6,3.2,2.4,29.2,4,20,12.8,0.4,72,53.6
2019-12-08 08:00:00,2019,"Dec","Sun","Yes","F3",122.4,2.8,2.4,28.8,4.4,19.2,12,0.4,70,52.4
2019-12-08 08:15:00,2019,"Dec","Sun","Yes","F3",125.6,3.2,2.4,29.6,4,19.6,12,0,70.8,54.8
2019-12-08 08:30:00,2019,"Dec","Sun","Yes","F3",118,3.2,2,28.8,4,19.6,12,0.4,70,48
2019-12-08 08:45:00,2019,"Dec","Sun","Yes","F3",119.2,2.8,2.8,29.6,4.4,18.4,11.6,0.4,70,49.2
2019-12-08 09:00:00,2019,"Dec","Sun","Yes","F3",120.4,3.2,2.4,29.2,4.4,20,12,0.4,71.6,48.8
2019-12-08 09:15:00,2019,"Dec","Sun","Yes","F3",116.8,3.2,2,28.8,4,19.2,11.6,0.4,69.2,47.6
2019-12-08 09:30:00,2019,"Dec","Sun","Yes","F3",118,2.8,2.4,29.6,3.6,20,11.6,0.4,70.4,47.6
2019-12-08 09:45:00,2019,"Dec","Sun","Yes","F3",115.2,3.2,2.4,28.4,4.4,18.4,11.6,0.4,68.8,46.4
2019-12-08 10:00:00,2019,"Dec","Sun","Yes","F3",112.4,3.2,2.4,29.6,4.4,20,11.6,0.4,71.6,40.8
2019-12-08 10:15:00,2019,"Dec","Sun","Yes","F3",112.8,3.2,2.4,29.2,3.6,20,11.6,0.4,70.4,42.4
2019-12-08 10:30:00,2019,"Dec","Sun","Yes","F3",112.4,3.2,2.4,28.8,3.6,19.6,12,0.4,70,42.4
2019-12-08 10:45:00,2019,"Dec","Sun","Yes","F3",112,3.2,2.4,29.6,4,20,11.6,0.4,71.2,40.8
2019-12-08 11:00:00,2019,"Dec","Sun","Yes","F3",111.6,2.8,2.4,29.2,3.6,20,11.6,0.4,70,41.6
2019-12-08 11:15:00,2019,"Dec","Sun","Yes","F3",110.8,3.2,2.4,28.8,4,20.4,11.6,0.4,70.8,40
2019-12-08 11:30:00,2019,"Dec","Sun","Yes","F3",113.6,3.2,2.4,29.2,3.6,20,11.6,0.4,70.4,43.2
2019-12-08 11:45:00,2019,"Dec","Sun","Yes","F3",110.4,3.2,2.4,28.8,3.6,19.2,11.6,0.4,69.2,41.2
2019-12-08 12:00:00,2019,"Dec","Sun","Yes","F3",111.6,3.2,2.4,29.2,4,20,11.6,0,70.4,41.2
2019-12-08 12:15:00,2019,"Dec","Sun","Yes","F3",111.2,3.2,2.4,29.6,4,19.2,11.6,0.4,70.4,40.8
2019-12-08 12:30:00,2019,"Dec","Sun","Yes","F3",106.8,2.8,2.4,28.8,3.6,20,11.6,0.4,69.6,37.2
2019-12-08 12:45:00,2019,"Dec","Sun","Yes","F3",116.4,3.2,2,29.2,4,20.4,11.2,0.4,70.4,46
2019-12-08 13:00:00,2019,"Dec","Sun","Yes","F3",110.8,3.2,2.4,28.8,3.6,19.6,12,0.4,70,40.8
2019-12-08 13:15:00,2019,"Dec","Sun","Yes","F3",115.6,2.8,2.4,29.2,4.8,20.8,11.6,0.4,72,43.6
2019-12-08 13:30:00,2019,"Dec","Sun","Yes","F3",114,3.2,2.4,29.6,3.2,20.4,12,0.8,71.6,42.4
2019-12-08 13:45:00,2019,"Dec","Sun","Yes","F3",108.4,3.2,2.4,28.4,4,19.6,11.6,0,69.2,39.2
2019-12-08 14:00:00,2019,"Dec","Sun","Yes","F3",109.6,3.2,2.4,29.6,4,20.4,12,0.4,72,37.6
2019-12-08 14:15:00,2019,"Dec","Sun","Yes","F3",106.8,2.8,2.4,28.4,4.4,19.6,12,0.4,70,36.8
2019-12-08 14:30:00,2019,"Dec","Sun","Yes","F3",107.2,3.2,2.4,29.6,3.2,19.2,11.6,0.4,69.6,37.6
2019-12-08 14:45:00,2019,"Dec","Sun","Yes","F3",108.8,3.2,2.4,29.2,4,19.6,12,0.4,70.8,38
2019-12-08 15:00:00,2019,"Dec","Sun","Yes","F3",113.6,3.2,2.4,28.8,3.6,20,11.6,0.4,70,43.6
2019-12-08 15:15:00,2019,"Dec","Sun","Yes","F3",120,3.2,2.4,29.2,4.4,20.4,12.4,0.4,72.4,47.6
2019-12-08 15:30:00,2019,"Dec","Sun","Yes","F3",112,3.2,2.4,28.8,3.6,19.6,12.8,0.4,70.8,41.2
2019-12-08 15:45:00,2019,"Dec","Sun","Yes","F3",114.8,3.2,2.4,29.2,4,18.4,12.4,0.4,70,44.8
2019-12-08 16:00:00,2019,"Dec","Sun","Yes","F3",115.6,3.6,2.4,29.6,3.2,20,12.8,0,71.6,44
2019-12-08 16:15:00,2019,"Dec","Sun","Yes","F3",112,3.2,2.4,28.8,4,19.2,12.8,0.4,70.8,41.2
2019-12-08 16:30:00,2019,"Dec","Sun","Yes","F3",118,3.2,2.4,29.2,4,20,12.4,0.4,71.6,46.4
2019-12-08 16:45:00,2019,"Dec","Sun","Yes","F3",114.8,3.6,2,28.4,3.2,20,13.2,0.8,71.2,43.6
2019-12-08 17:00:00,2019,"Dec","Sun","Yes","F3",114,3.2,2.8,29.6,4,18.8,12.8,0.4,71.6,42.4
2019-12-08 17:15:00,2019,"Dec","Sun","Yes","F3",125.6,4,2.4,29.2,3.6,20,13.2,0.4,72.8,52.8
2019-12-08 17:30:00,2019,"Dec","Sun","Yes","F3",121.2,3.6,2,28.4,4,20,13.2,0,71.2,50
2019-12-08 17:45:00,2019,"Dec","Sun","Yes","F3",123.6,3.2,2.4,29.6,4.4,20,13.6,0.4,73.6,50
2019-12-08 18:00:00,2019,"Dec","Sun","Yes","F3",120,3.6,2.4,29.2,3.2,19.2,13.2,0.4,71.2,48.8
2019-12-08 18:15:00,2019,"Dec","Sun","Yes","F3",126,3.6,2.4,28.8,3.6,19.2,13.2,0.4,71.2,54.8
2019-12-08 18:30:00,2019,"Dec","Sun","Yes","F3",128.4,3.2,2.4,29.2,4.4,20,13.6,0.4,73.2,55.2
2019-12-08 18:45:00,2019,"Dec","Sun","Yes","F3",126.4,4,2.4,28.8,3.6,19.6,13.2,0.4,72,54.4
2019-12-08 19:00:00,2019,"Dec","Sun","Yes","F3",129.2,3.6,2.4,29.2,4.4,20,13.2,0.4,73.2,56
2019-12-08 19:15:00,2019,"Dec","Sun","Yes","F3",128.8,3.2,2.4,29.6,3.6,20,14,0.4,73.2,55.6
2019-12-08 19:30:00,2019,"Dec","Sun","Yes","F3",126,3.6,2.4,28.4,4.8,19.6,13.2,0,72,54
2019-12-08 19:45:00,2019,"Dec","Sun","Yes","F3",128.8,3.2,2.4,29.6,4.4,18.8,13.6,0.4,72.4,56.4
2019-12-08 20:00:00,2019,"Dec","Sun","Yes","F3",126.8,3.2,2.4,28.4,4,19.6,13.2,0.8,71.6,55.2
2019-12-08 20:15:00,2019,"Dec","Sun","Yes","F3",130,3.2,2.4,29.6,4.8,19.6,13.6,0.4,73.6,56.4
2019-12-08 20:30:00,2019,"Dec","Sun","Yes","F3",127.6,3.2,2.4,29.6,4,20,13.6,0.4,73.2,54.4
2019-12-08 20:45:00,2019,"Dec","Sun","Yes","F3",125.2,3.2,2.4,28.4,4,20,13.2,0.4,71.6,53.6
2019-12-08 21:00:00,2019,"Dec","Sun","Yes","F3",126.4,3.2,2.4,29.6,4,18.4,13.2,0,70.8,55.6
2019-12-08 21:15:00,2019,"Dec","Sun","Yes","F3",119.6,2.8,2.4,28.4,3.6,19.6,13.6,0.4,70.8,48.8
2019-12-08 21:30:00,2019,"Dec","Sun","Yes","F3",124.4,3.2,2.4,29.6,4,20.4,12.8,0.4,72.8,51.6
2019-12-08 21:45:00,2019,"Dec","Sun","Yes","F3",124.8,3.2,2,29.2,4,20.8,13.6,0.4,73.2,51.6
2019-12-08 22:00:00,2019,"Dec","Sun","Yes","F3",121.2,3.2,2.4,28.8,3.6,19.2,13.2,0.4,70.8,50.4
2019-12-08 22:15:00,2019,"Dec","Sun","Yes","F3",120.8,3.2,2.4,29.6,4,19.6,13.6,0.4,72.8,48
2019-12-08 22:30:00,2019,"Dec","Sun","Yes","F3",119.6,2.8,2.4,28.4,3.2,19.2,13.6,0.4,70,49.6
2019-12-08 22:45:00,2019,"Dec","Sun","Yes","F3",127.6,3.2,2.4,29.6,3.6,19.6,12.8,0.4,71.6,56
2019-12-08 23:00:00,2019,"Dec","Sun","Yes","F3",126.8,3.2,2.4,29.6,4.4,20.8,13.6,0,74,52.8
2019-12-08 23:15:00,2019,"Dec","Sun","Yes","F3",110.4,3.2,2.4,28.4,3.2,19.2,13.2,0.4,70,40.4
2019-12-08 23:30:00,2019,"Dec","Sun","Yes","F3",112.8,2.8,2.4,29.6,3.6,20,12.8,0.8,72,40.8
2019-12-08 23:45:00,2019,"Dec","Sun","Yes","F3",111.6,3.2,2.4,28.4,4,20.4,13.2,0.4,72,39.6
2019-12-09 00:00:00,2019,"Dec","Mon","No","F3",111.6,3.2,2.4,29.6,4,18.4,12.8,0.4,70.8,40.8
2019-12-09 00:15:00,2019,"Dec","Mon","No","F3",110,3.2,2.4,29.6,3.6,19.6,13.2,0.4,72,38
2019-12-09 00:30:00,2019,"Dec","Mon","No","F3",108,3.2,2.4,28.8,3.6,18.4,12.8,0,69.2,38.8
2019-12-09 00:45:00,2019,"Dec","Mon","No","F3",111.6,2.8,2.4,29.6,4,18.8,12.8,0.4,70.8,40.8
2019-12-09 01:00:00,2019,"Dec","Mon","No","F3",113.2,3.2,2.4,29.6,4,19.6,12.8,0.4,72,41.2
2019-12-09 01:15:00,2019,"Dec","Mon","No","F3",108,3.2,2.4,28.8,3.6,18,12.4,0.4,68.8,39.2
2019-12-09 01:30:00,2019,"Dec","Mon","No","F3",111.2,3.2,2.4,29.2,4,20,12.4,0.4,71.6,39.6
2019-12-09 01:45:00,2019,"Dec","Mon","No","F3",109.2,3.2,2.4,28.8,4.4,17.2,11.6,0.4,68,41.2
2019-12-09 02:00:00,2019,"Dec","Mon","No","F3",112.4,3.2,2.8,29.6,4,20.4,12,0.4,72.4,40
2019-12-09 02:15:00,2019,"Dec","Mon","No","F3",114.4,3.2,2.8,29.2,4.4,19.2,12.4,0.4,71.6,42.8
2019-12-09 02:30:00,2019,"Dec","Mon","No","F3",107.6,2.8,2.4,28.8,3.2,18.4,12.4,0,68,39.6
2019-12-09 02:45:00,2019,"Dec","Mon","No","F3",112.4,3.2,2.8,29.2,4.8,20,12.4,0.8,73.2,39.2
2019-12-09 03:00:00,2019,"Dec","Mon","No","F3",108.4,3.2,2.8,28.8,4,19.6,12,0.4,70.8,37.6
2019-12-09 03:15:00,2019,"Dec","Mon","No","F3",112,3.2,2.4,29.6,4.4,19.6,12.4,0.4,72,40
2019-12-09 03:30:00,2019,"Dec","Mon","No","F3",111.2,3.2,2.8,29.2,4,18.8,12.4,0.4,70.8,40.4
2019-12-09 03:45:00,2019,"Dec","Mon","No","F3",107.6,3.2,2.8,28.8,4.4,18.8,12,0.4,70.4,37.2
2019-12-09 04:00:00,2019,"Dec","Mon","No","F3",111.2,3.2,2.4,29.2,5.2,18.8,12.4,0.4,71.6,39.6
2019-12-09 04:15:00,2019,"Dec","Mon","No","F3",109.2,2.8,2.8,28.8,4.8,19.2,12.8,0,71.2,38
2019-12-09 04:30:00,2019,"Dec","Mon","No","F3",112.4,3.2,2.8,29.2,4.8,20.4,12,0.4,72.8,39.6
2019-12-09 04:45:00,2019,"Dec","Mon","No","F3",110.8,3.2,2.4,29.6,4.4,20.4,12.4,0.4,72.8,38
2019-12-09 05:00:00,2019,"Dec","Mon","No","F3",110.8,3.2,2.8,28.8,4.4,20.8,12,0.4,72.4,38.4
2019-12-09 05:15:00,2019,"Dec","Mon","No","F3",135.2,2.8,3.6,29.2,4.8,20.8,12.4,0.4,74,61.2
2019-12-09 05:30:00,2019,"Dec","Mon","No","F3",177.2,3.2,18.4,28.8,4,21.2,12.8,0.4,88.8,88.4
2019-12-09 05:45:00,2019,"Dec","Mon","No","F3",183.6,3.2,36,29.2,3.6,19.6,12.4,0.4,104.4,79.2
2019-12-09 06:00:00,2019,"Dec","Mon","No","F3",197.2,2.8,38,29.6,4,13.6,13.6,0.4,102,95.2
2019-12-09 06:15:00,2019,"Dec","Mon","No","F3",304,3.6,37.2,28.8,4,58,13.2,0.4,145.2,158.8
